permno,date,ticker,comnam,tsymbol,hexcd,cusip,prc,vol,ret,bid,ask,shrout,numtrd,ewretd,mktcap,year,month,yrmo,bid_ask_spread,turnover,dollar_vol
78043,1996-06-06,MTST,MICROTEST INC,MTST,3,59494110,11.25,146880.0,0.0,11.25,11.5,8106.0,78.0,-0.004246,91192.5,1996,6,199606,0.02197802197802198,1.610658771280533,1652400.0
76863,1999-10-13,ELBTF,ELBIT LTD,ELBTF,3,28427510,12.3125,65870.0,-0.075117,12.25,12.3125,21387.0,84.0,-0.009734,263327.4375,1999,10,199910,0.005089058524173028,0.250144841059337,811024.375
38659,2001-06-15,GNTX,GENTEX CORP,GNTX,3,37190110,25.55,1036669.0,0.030242,25.45,25.55,74564.0,1101.0,-0.004953,1905110.2,2001,6,200106,0.003921568627451036,0.544151724136483,26486892.95
67176,2003-09-04,BCF,BURLINGTON COAT FACTORY WRHS COR,BCF,1,12157910,20.68,55300.0,-0.015238,20.63,20.71,44542.0,,0.006029,921128.5599999999,2003,9,200309,0.0038703434929850916,0.06003505091623693,1143604.0
71909,1998-04-16,FNF,FIDELITY NATIONAL FINANCIAL INC,,1,31632610,37.4375,86300.0,0.0016719999999999999,37.25,37.625,22223.0,,-0.001323,831973.5625,1998,4,199804,0.01001669449081803,0.10372925762289471,3230856.25
83568,2002-09-12,TMAR,TRICO MARINE SERVICES INC,TMAR,3,89610610,3.26,102475.0,-0.041177,3.25,3.26,36262.0,150.0,-0.010854,118214.12,2002,9,200209,0.003072196620583652,0.8668592212165518,334068.5
86802,2001-01-16,HGT,HUGOTON ROYALTY TRUST,,1,44471710,15.5,111600.0,0.004049,15.25,15.625,40000.0,,0.01941,620000.0,2001,1,200101,0.024291497975708502,0.18,1729800.0
11762,1999-07-29,ETN,EATON CORP,,1,27805810,100.3125,239100.0,-0.014128,100.125,100.5,71800.0,,-0.007629,7202437.5,1999,7,199907,0.003738317757009346,0.03319709473355374,23984718.75
77171,2000-04-18,MAGN,MAGAININ PHARMACEUTICALS INC,MAGN,3,55903610,2.875,316731.0,0.045455,2.875,2.9375,27109.0,335.0,0.048394,77938.375,2000,4,200004,0.021505376344086023,4.063864559660116,910601.625
83324,1998-12-14,XYLN,XYLAN CORP,XYLN,3,98415110,17.9375,361615.0,-0.049669,17.9375,18.1875,42276.0,466.0,-0.014881,758325.75,1998,12,199812,0.01384083044982699,0.4768597136520816,6486469.0625
26463,1999-02-10,CTWS,CONNECTICUT WATER SERVICE INC,CTWS,3,20779710,25.625,4302.0,0.0,25.5,26.0,4533.0,6.0,-0.004918,116158.125,1999,2,199902,0.019417475728155338,0.03703572178011654,110238.75
86763,2001-08-29,ABTL,AUTOBYTEL INC,ABTL,3,05275N10,1.03,67220.0,0.040404,0.99,1.03,20460.0,52.0,-0.002919,21073.8,2001,8,200108,0.03960396039603964,3.1897427137013734,69236.6
75930,2001-05-25,TRCR,TRANSCEND SERVICES INC,TRCR,3,89392920,2.16,4900.0,0.0,2.16,2.17,4383.0,9.0,0.0026620000000000003,9467.28,2001,5,200105,0.004618937644341702,0.5175721009624729,10584.0
12650,2002-05-21,KSU,KANSAS CITY SOUTHERN,KSU,1,48517030,15.85,170500.0,-0.026413,15.8,15.95,59985.0,,-0.008592,950762.25,2002,5,200205,0.009448818897637705,0.17932979564554652,2702425.0
48485,1996-09-25,JP,JEFFERSON PILOT CORP,,1,47507010,52.375,76300.0,0.009639,52.125,52.5,71243.0,,0.002361,3731352.125,1996,9,199609,0.007168458781362007,0.020448351547631007,3996212.5
65074,1999-04-15,SSW,STERLING SOFTWARE INC,,1,85954710,19.75,497300.0,-0.009404000000000001,19.5625,19.875,83235.0,,0.006429000000000001,1643891.25,1999,4,199904,0.01584786053882726,0.3025139284609003,9821675.0
79930,1997-12-22,PRFN,PRESTIGE FINANCIAL CORP,PRFN,3,74090410,16.75,1900.0,0.05511799999999999,15.875,16.75,3229.0,5.0,-0.001812,54085.75,1997,12,199712,0.05363984674329502,0.035129400997490096,31825.0
81580,1998-01-07,QCFB,Q C F BANCORP INC,QCFB,3,74692410,29.125,0.0,0.000000,28.25,30.0,1382.0,0.0,-0.003507,40250.75,1998,1,199801,0.060085836909871244,0.0,0.0
45744,2001-02-16,SISI,S I TECHNOLOGIES INC,SISI,3,78397810,1.6875,0.0,-0.035713999999999996,1.65625,1.71875,3547.0,0.0,-0.014248,5985.5625,2001,2,200102,0.037037037037037035,0.0,0.0
11643,2002-04-10,UNEWY,UNITED BUSINESS MEDIA,UNEWY,3,90969M10,8.12,2810.0,-0.055813999999999996,8.12,8.5,1766.0,6.0,0.008542000000000001,14339.919999999998,2002,4,200204,0.045728038507822005,0.19595646279756096,22817.199999999997
86959,2004-06-08,DITC,DITECH COMMUNICATIONS CORP,DITC,3,25500M10,21.63,819542.0,0.008392,21.56,21.6,32915.0,3538.0,-0.000904,711951.45,2004,6,200406,0.001853568118628485,1.1511206276776318,17726693.46
81103,1999-07-09,ROYL,ROYALE ENERGY INC,ROYL,3,78074G20,3.25,500.0,-0.018868,3.125,3.1875,3817.0,1.0,0.006606,12405.25,1999,7,199907,0.019801980198019802,0.04030551580983858,1625.0
84256,1997-07-14,SELAY,SELECT APPOINTMENTS HLDGS PLC,SELAY,3,81617E20,17.25,4780.0,0.014706,17.0,17.25,3000.0,9.0,0.003191,51750.0,1997,7,199707,0.014598540145985401,0.0923671497584541,82455.0
83504,2004-04-16,FFBH,FIRST FEDERAL BANCSHARES ARK INC,FFBH,3,32020F10,20.4,1100.0,0.004926,20.2,20.5,5315.0,11.0,0.0044,108425.99999999999,2004,4,200404,0.014742014742014775,0.010145168133104607,22440.0
31625,1996-08-12,EDSE,E S E L C O INC,EDSE,3,26907010,25.375,0.0,0.035714,24.5,26.25,1497.0,0.0,0.000253,37986.375,1996,8,199608,0.06896551724137931,0.0,0.0
89917,2004-08-11,OPEN,OPEN SOLUTIONS INC,OPEN,3,68371P10,22.55,62147.0,-0.001771,22.54,22.55,19077.0,303.0,-0.006461,430186.35000000003,2004,8,200408,0.000443557329784944,0.1444652997474234,1401414.85
48397,1996-06-20,AGC,AMERICAN GENERAL CORP,,1,2635110,36.875,287200.0,0.006826,36.25,36.875,207603.0,,-0.007291,7655360.625,1996,6,199606,0.017094017094017096,0.03751619473837655,10590500.0
83127,2004-10-22,SPDE,SPEEDUS CORP,SPDE,3,84772310,2.0,16250.0,0.010101,1.91,1.99,16219.0,55.0,-0.0064340000000000005,32438.0,2004,10,200410,0.04102564102564106,0.5009556692767742,32500.0
12190,2000-04-20,HTXA,HITOX CORP OF AMERICA,HTXA,3,43365810,2.0,0.0,0.066667,1.9375,2.0625,5279.0,0.0,0.00305,10558.0,2000,4,200004,0.0625,0.0,0.0
82818,1996-04-12,ESCMF,E S C MEDICAL SYSTEM LTD,ESCMF,3,M4086810,35.25,11405.0,0.036765,35.0,36.0,11449.0,18.0,0.006168,403577.25,1996,4,199604,0.028169014084507043,0.028259769350229728,402026.25
83475,2005-08-05,AVGN,AVIGEN INC,AVGN,3,05369010,3.59,30750.0,0.008427,3.58,3.59,20899.0,80.0,-0.007940000000000001,75027.41,2005,8,200508,0.0027894002789399684,0.4098502134086729,110392.5
67838,2000-10-03,CSS,C S S INDUSTRIES INC,,1,12590610,20.4375,2000.0,0.015528,20.125,20.625,9032.0,,-0.009384,184591.5,2000,10,200010,0.024539877300613498,0.010834735077183945,40875.0
85684,2000-03-27,CNNG,CONNING CORP,CNNG,3,20821510,12.375,5500.0,0.000000,12.375,12.4375,13605.0,7.0,-0.002379,168361.875,2000,3,200003,0.005037783375314861,0.03266772836783862,68062.5
76138,2000-01-13,BEAV,B E AEROSPACE INC,BEAV,3,07330210,8.4375,513300.0,0.054688,8.375,8.5,24873.0,566.0,0.013063,209865.9375,2000,1,200001,0.014814814814814815,2.4458471256203738,4330968.75
52231,2002-04-26,MKTY,MECHANICAL TECHNOLOGY INC,MKTY,3,58353810,2.9610000000000003,70201.0,-0.094218,2.98,3.0,35509.0,144.0,-0.009094,105142.149,2002,4,200204,0.006688963210702346,0.6676770511890526,207865.16100000002
88507,2002-03-06,CGEN,COMPUGEN LTD,CGEN,3,M2572210,3.25,35205.0,0.000308,3.24,3.29,26048.0,41.0,0.012604,84656.0,2002,3,200203,0.015313935681470082,0.41585947835947834,114416.25
85842,1998-01-13,BIS,BARRISTER INFORMATION SYS CORP,,2,06865920,1.125,0.0,-0.052632,0.625,1.625,8206.0,,0.013825,9231.75,1998,1,199801,0.8888888888888888,0.0,0.0
10594,1996-02-06,DME,DIME BANCORP INC NEW,,1,25429Q10,11.625,314600.0,0.01087,11.5,11.625,99662.0,,0.003767,1158570.75,1996,2,199602,0.010810810810810811,0.2715414660692927,3657225.0
71571,1999-10-06,SPPTY,SOUTHERN PACIFIC PETROLEUM NL,SPPTY,3,84358130,3.875,43539.0,-0.053435,3.875,3.9375,39192.0,27.0,0.004503,151869.0,1999,10,199910,0.016,0.2866878691503862,168713.625
79156,2002-02-11,CATS,CATALYST SEMICONDUCTOR INC,CATS,3,14888110,2.93,31835.0,0.042705,2.87,2.93,17662.0,38.0,0.007837,51749.66,2002,2,200202,0.02068965517241381,0.615173123842746,93276.55
81022,2000-08-01,AMO,ALLIANCE ALL MARKET ADVTG FD INC,,1,01852M10,42.375,9000.0,0.018018,42.125,42.625,3573.0,,-0.003007,151405.875,2000,8,200008,0.011799410029498525,0.059442871685131106,381375.0
89241,2002-11-26,NNB,NUVEEN VA DIV ADVTG MUNI FD 2,NNB,2,67071C10,15.0,3100.0,0.000000,15.0,15.05,5683.0,,-0.005681,85245.0,2002,11,200211,0.003327787021630663,0.03636576925332864,46500.0
82726,1998-09-02,MRRW,MORROW SNOWBOARDS INC,MRRW,3,61902C10,1.125,13700.0,0.000000,1.03125,1.125,6177.0,30.0,0.012281,6949.125,1998,9,199809,0.08695652173913043,1.9714712283920637,15412.5
84327,1999-01-19,PRCM,PROCOM TECHNOLOGY INC,PRCM,3,74270W10,8.625,27995.0,0.000000,8.625,8.8125,11167.0,63.0,0.007704000000000002,96315.375,1999,1,199901,0.021505376344086023,0.290659720735137,241456.875
86761,2000-07-03,WRO,WORONOCO BANCORP INC,,2,98163010,10.5,100.0,-0.011765,10.375,10.875,5072.0,,0.009012,53256.0,2000,7,200007,0.047058823529411764,0.0018777226979119724,1050.0
80223,2003-01-30,BPFH,BOSTON PRIVATE FINL HLDGS INC,BPFH,3,10111910,17.72,145015.0,0.001691,17.71,17.74,22549.0,392.0,-0.010819,399568.27999999997,2003,1,200301,0.0016925246826514856,0.36292920949580887,2569665.8
91464,2006-12-19,DIVX,DIVX INC,DIVX,3,25541310,27.15,748463.0,-0.025135,27.17,27.18,33431.0,2842.0,-5e-05,907651.6499999999,2006,12,200612,0.00036798528058870324,0.8246148178103352,20320770.45
90894,2006-09-27,AVRX,AVALON PHARMACEUTICALS INC,AVRX,3,05346P10,2.76,20475.0,0.003636,2.75,2.78,10110.0,57.0,0.00368,27903.6,2006,9,200609,0.01084990958408673,0.7337762869307186,56510.99999999999
80818,1997-12-05,FUSA,FOTOBALL U S A INC,FUSA,3,35038410,1.375,2500.0,-0.083333,1.375,1.5625,2677.0,3.0,0.004790999999999999,3680.875,1997,12,199712,0.1276595744680851,0.6791863347709444,3437.5
75241,1998-06-03,PXD,PIONEER NATURAL RESOURCES CO,,1,72378710,22.625,823300.0,0.000000,22.125,23.1875,100427.0,,-0.002181,2272160.875,1998,6,199806,0.04689655172413793,0.3623423011365777,18627162.5
87515,2001-11-28,TRUE,TRUETIME INC,TRUE,3,89786810,1.56,3900.0,0.026316,1.56,1.59,5950.0,7.0,-0.009929,9282.0,2001,11,200111,0.019047619047619063,0.42016806722689076,6084.0
78451,2001-02-28,FVH,FAHNESTOCK VINER HOLDINGS INC,,1,30292110,23.66,900.0,-0.005882,23.43,23.9,12007.0,,-0.008442,284085.62,2001,2,200102,0.01986055356010982,0.0031680589816548968,21294.0
87619,2005-10-17,MECA,MAGNA ENTERTAINMENT CORP,MECA,3,55921110,6.29,131395.0,-0.011006,6.28,6.28,48893.0,657.0,0.001986,307536.97000000003,2005,10,200510,0.0,0.42724944581459584,826474.55
77032,2006-10-13,PSTI,PER SE TECHNOLOGIES INC,PSTI,3,71356930,23.73,258952.0,-0.002103,23.72,23.73,39199.0,1070.0,0.005475,930192.27,2006,10,200610,0.0004214963119073367,0.27838545680453786,6144930.96
84200,1997-11-19,CFWY,CONSOLIDATED FREIGHTWAYS CORP,CFWY,3,20923210,15.125,283637.0,-0.035857,15.0,15.125,22025.0,133.0,-0.0017640000000000004,333128.125,1997,11,199711,0.008298755186721992,0.8514351647733136,4290009.625
80019,1997-01-08,PRKR,PARKERVISION INC,PRKR,3,70135410,12.5,3138.0,0.06383,11.875,12.5,10033.0,4.0,0.004376,125412.5,1997,1,199701,0.05128205128205128,0.025021429283364895,39225.0
84780,1998-09-18,KNL,KNOLL INC,,1,49890410,27.8125,50600.0,-0.006696,27.5,28.125,43466.0,,0.009965,1208898.125,1998,9,199809,0.02247191011235955,0.041856297858018435,1407312.5
83130,1999-05-21,DCTM,DOCUMENTUM INC,DCTM,3,25615910,14.0,207233.0,0.004484,13.9375,14.0,16707.0,335.0,0.004054,233898.0,1999,5,199905,0.0044742729306487695,0.8859973150689617,2901262.0
90618,2005-04-01,PBW,POWERSHARES E T F TRUST,PBW,4,73935X50,14.4,55800.0,0.000000,14.37,14.4,2000.0,,-0.003858,28800.0,2005,4,200504,0.0020855057351408506,1.9375,803520.0
75327,2002-04-25,BHO,B & H OCEAN CARRIERS LTD,BHO,2,05509010,7.61,300.0,-0.014887000000000001,7.6,7.7,4313.0,,-0.002207,32821.93,2002,4,200204,0.013071895424836671,0.009140230327710771,2283.0
77722,1997-11-28,TECUA,TECUMSEH PRODUCTS CO,TECUA,3,87889520,49.25,78751.0,0.006386,49.125,49.375,16410.0,68.0,0.004424,808192.5,1997,11,199711,0.005076142131979695,0.09744089434138525,3878486.75
85294,2006-05-12,IINT,INDUS INTERNATIONAL INC,IINT,3,45578L10,3.13,146717.0,-0.051515,3.15,3.16,59105.0,617.0,-0.013382,184998.65,2006,5,200605,0.0031695721077655246,0.7930706521371913,459224.20999999996
86567,2000-10-25,CNBB,C N B FLORIDA BANCSHARES INC,CNBB,3,12612H10,8.0625,0.0,0.000000,7.875,8.25,6091.0,0.0,-0.015678,49108.6875,2000,10,200010,0.046511627906976744,0.0,0.0
76509,2002-03-04,NQI,NUVEEN INSURED QUALITY MUNI FUND,NQI,1,67062N10,15.23,49400.0,-0.004575,15.16,15.25,37843.0,,0.01514,576348.89,2002,3,200203,0.005919105557382431,0.08571197213548898,752362.0
50972,1996-02-23,MEG,MEDIA GENERAL INC,,1,58440410,36.0,16300.0,0.0034840000000000006,35.5,36.25,25892.0,,0.001986,932112.0,1996,2,199602,0.020905923344947737,0.01748716892390614,586800.0
82549,1997-10-28,AMXX,A M X CORP,AMXX,3,00180110,6.625,59510.0,0.019231,6.5,6.75,7846.0,53.0,0.016064,51979.75,1997,10,199710,0.03773584905660377,1.1448689152987461,394253.75
75263,1998-09-29,HYB,NEW AMERICA HIGH INCOME FUND INC,,1,64187610,4.4375,96600.0,-0.027397,4.4375,4.625,65038.0,,-0.003653,288606.125,1998,9,199809,0.041379310344827586,0.334712231072712,428662.5
86120,2000-04-20,GCW,GERBER CHILDRENSWEAR INC,,1,37370110,4.125,13500.0,0.000000,4.0625,4.3125,8307.0,,0.00305,34266.375,2000,4,200004,0.05970149253731343,0.39397222495814044,55687.5
87434,1996-10-16,DYNX,DYNATEC INTERNATIONAL INC,DYNX,3,26790750,4.0,0.0,0.103448,3.5,4.5,948.0,0.0,-0.001442,3792.0,1996,10,199610,0.25,0.0,0.0
84052,1998-06-18,ARQL,ARQULE INC,ARQL,3,04269E10,12.375,342353.0,-0.153846,12.375,12.4375,11963.0,253.0,-0.003546,148042.125,1998,6,199806,0.005037783375314861,2.3125377320813247,4236618.375
85072,2003-11-12,RL,POLO RALPH LAUREN CORP,RL,1,73157210,29.38,303100.0,0.015555,29.35,29.37,49212.0,,0.014352,1445848.56,2003,11,200311,0.0006811989100817293,0.20963467985886433,8905078.0
61322,1998-01-23,PRLX,PARLEX CORP,PRLX,3,70163010,18.125,29200.0,0.006944,17.5,18.125,4628.0,25.0,-0.000209,83882.5,1998,1,199801,0.03508771929824561,0.34810598158137873,529250.0
87173,2006-05-17,LOOK,LOOKSMART LTD,LOOK,3,54344250,4.14,197016.0,-0.002410,4.15,4.17,22810.0,543.0,-0.012913,94433.4,2006,5,200605,0.004807692307692205,2.086295738584018,815646.24
58421,2006-02-28,FRD,FRIEDMAN INDUSTRIES INC,FRD,2,35843510,7.64,19600.0,-0.005208,7.61,7.69,7170.0,,-0.006854000000000001,54778.799999999996,2006,2,200602,0.010457516339869289,0.3578026535813125,149744.0
78019,1997-03-10,TIRE,ECO2 INC,TIRE,3,27885910,0.21875,203415.0,0.0,0.1875,0.21875,26950.0,49.0,0.003124,5895.3125,1997,3,199703,0.15384615384615385,34.50453220249138,44497.03125
24221,2001-05-30,CEG,CONSTELLATION ENERGY GROUP INC,,1,21037110,46.49,1105100.0,-0.018163,46.49,46.6,163689.0,,-0.016165000000000002,7609901.61,2001,5,200105,0.002363304329143827,0.14521869751217453,51376099.0
84400,2005-03-14,ETP,ENERGY TRANSFER PARTNERS L P,ETP,1,29273R10,63.97,42700.0,-0.004358,63.8,63.91,49066.0,,0.001333,3138752.02,2005,3,200503,0.0017226528854435742,0.013604133020996032,2731519.0
75837,2004-06-01,DSM,DREYFUS STRATEGIC MUNI BOND FUND,DSM,1,26202F10,7.99,91800.0,0.002509,7.97,7.99,60529.0,,0.00229,483626.71,2004,6,200406,0.0025062656641604585,0.18981581889883625,733482.0
79991,2005-03-18,MACR,MACROMEDIA INC,MACR,3,55610010,35.09,1626781.0,0.031755,35.08,35.09,73600.0,5136.0,-0.003286,2582624.0000000005,2005,3,200503,0.00028502208921205973,0.6298946342944229,57083745.29000001
81586,2001-07-24,RTWI,R T W INC,RTWI,3,74974R10,1.495,0.0,0.000000,1.35,1.64,10312.0,0.0,-0.011498,15416.44,2001,7,200107,0.19397993311036776,0.0,0.0
88255,2005-10-20,ORCH,ORCHID CELLMARK INC,ORCH,3,68573C10,8.87,183253.0,0.004530,8.89,8.9,24543.0,842.0,-0.01052,217696.40999999997,2005,10,200510,0.0011242270938729385,0.8417823702283378,1625454.1099999999
10800,1996-09-18,EACO,E A ENGINEERING SCI & TECH INC,EACO,3,26791110,2.5,3250.0,0.052632,2.25,2.5,6175.0,5.0,0.001311,15437.5,1996,9,199609,0.10526315789473684,0.21052631578947367,8125.0
82506,2004-12-16,LIHRY,LIHIR GOLD LTD,LIHRY,3,53234910,17.43,36606.0,-0.012465,17.55,17.62,1723.0,119.0,-0.003333,30031.89,2004,12,200412,0.003980665339778236,1.2189043047240784,638042.58
60468,2005-03-18,GHM,GRAHAM CORP,GHM,1,38455610,17.01,500.0,0.018563,17.01,17.15,1669.0,,-0.003286,28389.690000000002,2005,3,200503,0.008196721311475237,0.017612027464900107,8505.0
59345,1997-11-21,OKEN,OLD KENT FINANCIAL CORP,OKEN,1,67983310,67.375,29023.0,-0.007366,67.375,67.875,47151.0,59.0,0.001651,3176798.625,1997,11,199711,0.0073937153419593345,0.00913592689558659,1955424.625
11654,2003-09-04,NAII,NATURAL ALTERNATIVES INTL INC,NAII,3,63884230,5.37,6750.0,0.001679,5.28,5.31,6088.0,22.0,0.006029,32692.56,2003,9,200309,0.005665722379603279,0.2064689947804638,36247.5
83851,1998-05-07,CIGR,CARIBBEAN CIGAR CO,CIGR,3,14183410,0.9375,26650.0,0.000000,0.90625,0.9375,5131.0,10.0,-0.003143,4810.3125,1998,5,199805,0.03389830508474576,5.5401806015721435,24984.375
56565,1998-11-25,MCI,MASSMUTUAL CORPORATE INVS INC,,1,57629210,24.375,1900.0,0.0,24.125,24.625,8569.0,,0.007878,208869.375,1998,11,199811,0.020512820512820513,0.009096594462448121,46312.5
89493,2003-01-02,NIS,NISSIN CO LTD,NIS,1,65476520,13.65,200.0,0.003676,13.65,13.75,34.0,,0.01965,464.1,2003,1,200301,0.007299270072992675,0.4309416074121956,2730.0
85926,2005-04-26,SEE,SEALED AIR CORP NEW,SEE,1,81211K10,49.82,773800.0,-0.028282,49.81,49.82,83706.0,,-0.007975,4170232.92,2005,4,200504,0.0002007427481681825,0.18555318488061814,38550716.0
86885,2005-03-03,CMTN,COPPER MOUNTAIN NETWORKS INC,CMTN,3,21751020,1.26,25105.0,-0.007874,1.26,1.28,7821.0,52.0,0.000914,9854.460000000001,2005,3,200503,0.015748031496063006,2.54757744209221,31632.3
65509,2000-06-02,BLC,BELO A H CORP,,1,8055510,16.3125,403700.0,0.015563999999999998,16.1875,16.5625,99870.0,,0.030798,1629129.375,2000,6,200006,0.022900763358778626,0.24780106859223505,6585356.25
89235,2002-05-14,IXC,ISHARES TRUST,IXC,4,46428734,54.06,1600.0,0.006704,54.05,54.2,300.0,,0.015259,16218.0,2002,5,200205,0.0027713625866051857,0.09865581452706869,86496.0
11018,1999-04-12,FBP,FIRST BANCORP P R,,1,31867210,26.25,77600.0,-0.009434,26.1875,26.25,29146.0,,0.005577,765082.5,1999,4,199904,0.0023837902264600714,0.10142697029405326,2037000.0
87134,2006-08-03,BBI,BLOCKBUSTER INC,BBI,1,09367910,3.98,2783200.0,0.036458,3.97,3.98,118663.0,,0.003799,472278.74,2006,8,200608,0.002515723270440198,5.893129976589672,11077136.0
80711,2006-11-24,AIV,APARTMENT INVESTMENT & MGMT CO,AIV,1,03748R10,57.17,214200.0,0.012396,57.1,57.13,97369.0,,0.0016940000000000002,5566585.73,2006,11,200611,0.0005252560623304059,0.03847960139113855,12245814.0
25953,2002-04-08,DOV,DOVER CORP,DOV,1,26000310,40.27,529200.0,0.000248,40.29,40.31,202674.0,,0.002512,8161681.98,2002,4,200204,0.000496277915632832,0.06483957611884308,21310884.0
81886,2002-01-17,NVDM,NOVADIGM INC,NVDM,3,66993710,10.5,36327.0,0.050000,10.46,10.5,19829.0,125.0,0.006987,208204.5,2002,1,200201,0.0038167938931296893,0.1744774968840731,381433.5
76106,1998-08-05,DVLG,DEVLIEG BULLARD INC,DVLG,3,25178210,1.75,3300.0,0.000000,1.78125,1.90625,12335.0,2.0,-0.008199,21586.25,1998,8,199808,0.06779661016949153,0.15287509409925298,5775.0
84003,1996-12-23,BNKU,BANK UNITED CORP,BNKU,3,06541210,25.5,55750.0,0.014925,25.0,25.5,29260.0,24.0,-0.003998,746130.0,1996,12,199612,0.019801980198019802,0.07471888276841837,1421625.0
81705,1998-03-19,FEIC,F E I COMPANY,FEIC,3,30241L10,11.0,42580.0,-0.048649,11.0,11.0625,18078.0,48.0,0.003967,198858.0,1998,3,199803,0.0056657223796034,0.21412264027597583,468380.0
76880,2000-03-29,APHT,APHTON CORP,APHT,3,03759P10,33.125,50620.0,-0.046763,33.0,33.125,15593.0,79.0,-0.013118,516518.125,2000,3,200003,0.003780718336483932,0.09800236922954059,1676787.5
87588,2003-06-18,AVNX,AVANEX CORP,AVNX,3,05348W10,3.74,848846.0,0.027472,3.72,3.74,69205.0,1399.0,0.001248,258826.7,2003,6,200306,0.005361930294906171,3.2795920977240756,3174684.04
37402,2002-12-10,FSTR,FOSTER L B CO,FSTR,3,35006010,4.11,4140.0,0.002439,4.06,4.11,9528.0,6.0,0.008876,39160.08,2002,12,200212,0.012239902080783528,0.10571990659876078,17015.4
75906,1997-09-17,GSBC,GREAT SOUTHERN BANCORP INC,GSBC,3,39090510,18.75,1910.0,0.0,18.5,19.0,8280.0,3.0,0.002165,155250.0,1997,9,199709,0.02666666666666667,0.012302737520128825,35812.5
86196,2000-10-25,ULTI,ULTIMATE SOFTWARE GROUP,ULTI,3,90385D10,2.375,119705.0,0.055556,2.40625,2.4375,16100.0,110.0,-0.015678,38237.5,2000,10,200010,0.012903225806451613,3.1305655442955214,284299.375
78198,2000-06-16,SALD,FRESH CHOICE INC,SALD,3,35803210,3.0,9380.0,0.0,3.0,3.125,5794.0,16.0,-0.001281,17382.0,2000,6,200006,0.04081632653061224,0.5396387067080888,28140.0
79642,2000-02-15,TCH,TEMPLETON CHINA WORLD FUND INC,,1,88018X10,8.125,154800.0,-0.015152,8.0625,8.25,19320.0,,0.001399,156975.0,2000,2,200002,0.022988505747126436,0.9861442904921166,1257750.0
77240,1996-11-14,ROBOF,ESHED ROBOTEC 1982 LTD,ROBOF,3,M4095C10,0.5625,7400.0,0.000000,0.46875,0.5625,10119.0,4.0,0.002957,5691.9375,1996,11,199611,0.18181818181818182,1.3000845494174875,4162.5
78569,2000-09-15,RADIF,RADA ELECTRONIC INDUSTRIES LTD,RADIF,3,75011530,1.25,27950.0,0.000000,1.15625,1.25,30493.0,22.0,-0.005812,38116.25,2000,9,200009,0.07792207792207792,0.7332830485685239,34937.5
76709,1999-09-14,IDXX,I D E X X LABORATORIES INC,IDXX,3,45168D10,20.125,481857.0,0.045455,19.9375,20.125,39066.0,265.0,-0.002797,786203.25,1999,9,199909,0.0093603744149766,0.6128911321595274,9697372.125
50702,2002-04-23,PEI,PENNSYLVANIA REAL ESTATE INVT TR,PEI,1,70910210,25.04,39200.0,0.000400,24.99,25.08,15865.0,,-0.001443,397259.6,2002,4,200204,0.003594967046135405,0.09867602947795347,981568.0
79022,1998-01-27,VICL,VICAL INC,VICL,3,92560210,15.375,134729.0,-0.016,15.125,15.375,15731.0,87.0,0.002264,241864.125,1998,1,199801,0.01639344262295082,0.5570441668436772,2071458.375
80846,1998-10-29,BD,BUDGET GROUP INC,,1,11900310,18.1875,1108400.0,0.013937,17.6875,18.8125,34020.0,,0.012352,618738.75,1998,10,199810,0.06164383561643835,1.7913861060100083,20159025.0
89525,2003-10-21,CMCSA,COMCAST CORP NEW,CMCSA,3,20030N10,32.57,4444845.0,0.011177,32.55,32.54,1356653.0,12293.0,0.004343,44186188.21,2003,10,200310,-0.000307266861268951,0.10059353793713449,144768601.65
83861,2005-04-22,DDMX,DYNAMEX INC,DDMX,3,26784F10,18.11,83369.0,-0.015761,18.06,18.04,11586.0,487.0,-0.008138,209822.46,2005,4,200504,-0.0011080332409972064,0.3973311532044758,1509812.5899999999
76299,2005-03-28,AMPB,AMERICAN PACIFIC BANK,AMPB,3,02837P30,11.3,5052.0,-0.035013,11.3,11.76,2805.0,19.0,-0.001939,31696.500000000004,2005,3,200503,0.03989592367736332,0.15938668307226347,57087.600000000006
84104,2006-12-14,PREM,PREMIER COMMUNITY BANKSHARES INC,PREM,3,74047310,20.35,8644.0,0.002463,20.35,20.46,5681.0,34.0,0.004441,115608.35,2006,12,200612,0.0053908355795147965,0.07476968575366744,175905.40000000002
80029,2002-05-09,REPB,REPUBLIC BANCSHARES INC,REPB,3,75992910,20.34,18593.0,0.00197,20.28,20.36,11345.0,34.0,-0.008012,230757.3,2002,5,200205,0.003937007874015664,0.08057383233379833,378181.62
85756,2002-08-26,WSCC,WATERSIDE CAPITAL CORP,WSCC,3,94187210,2.45,0.0,0.065217,2.3,2.6,1558.0,0.0,0.010799,3817.1000000000004,2002,8,200208,0.12244897959183683,0.0,0.0
75333,1999-11-05,BR,BURLINGTON RESOURCES INC,,1,12201410,33.4375,2878199.0,0.019048,33.25,33.625,177565.0,,0.004939,5937329.6875,1999,11,199911,0.011214953271028037,0.4847632103131379,96239779.0625
80309,1999-02-01,DHOM,DOMINION HOMES INC,DHOM,3,25738610,10.5625,0.0,-0.039773,10.0,11.125,6290.0,0.0,-0.001705,66438.125,1999,2,199902,0.10650887573964497,0.0,0.0
