permno,date,ticker_x,comnam,tsymbol,hexcd,cusip,prc,vol,ret,bid,ask,shrout,numtrd,ewretd,mktcap,year,month,yrmo,bid_ask_spread,turnover,dollar_vol,ticker_y,russell1000,russell2000,name,r1000_wt,r2000_wt
14322,1996-02-02,S,SEARS ROEBUCK & CO,,1,81238710,41.375,657400.0,-0.003012,41.25,41.625,389850.0,,0.0033179999999999998,16130043.75,1996,2,199602,0.00904977375565611,0.040756244074043504,27199925.0,,,,,,
14322,2001-02-08,S,SEARS ROEBUCK & CO,,1,81238710,37.6,1327400.0,-0.032175,37.1,38.1,334181.0,,-0.003159,12565205.6,2001,2,200102,0.026595744680851064,0.1056409295841526,49910240.0,,,,,,
20220,2006-10-30,BDK,BLACK & DECKER CORP,BDK,1,09179710,84.63,870700.0,-0.001298,84.56,84.59,74047.0,,0.001295,6266597.6099999985,2006,10,200610,0.00035471475022171023,0.1389430204694442,73687341.0,,,,,,
58675,2004-09-07,PKD,PARKER DRILLING CO,PKD,1,70108110,3.12,144100.0,0.003215,3.08,3.12,94417.0,,0.006984000000000001,294581.04000000004,2004,9,200409,0.012903225806451623,0.4891692961637992,449592.0,,,,,,
77039,1999-01-20,RDRT,READ RITE CORP,RDRT,3,75524610,17.875,1648044.0,-0.065359,17.75,17.875,49169.0,1161.0,0.001375,878895.875,1999,1,199901,0.007017543859649123,1.8751299748676145,29458786.5,,,,,,
77039,2002-07-15,RDRT,READ RITE CORP,RDRT,3,75524610,0.53,860325.0,0.060000,0.52,0.53,121053.0,796.0,-0.01013,64158.09,2002,7,200207,0.019047619047619063,13.409454676721206,455972.25,,,,,,
81635,1998-08-14,CCMC,CONCENTRA MANAGED CARE INC,CCMC,3,20589T10,18.5625,304170.0,-0.029412,18.4375,18.5625,47064.0,160.0,-0.0020440000000000002,873625.5,1998,8,199808,0.006756756756756757,0.3481697821320463,5646155.625,,,,,,
53613,1997-01-03,MU,MICRON TECHNOLOGY INC,,3,59511210,32.0,7977200.0,0.07562999999999999,31.875,32.0,208835.0,,0.012477,6682720.0,1997,1,199701,0.003913894324853229,1.193705557018699,255270400.0,,,,,,
22198,2002-10-08,CERG,CERES GROUP INC,CERG,3,15677210,1.65,22989.0,0.0,1.61,1.65,34038.0,57.0,-0.00201,56162.7,2002,10,200210,0.024539877300613383,0.4093286113381301,37931.85,,,,,,
46340,2000-04-18,SFE,SAFEGUARD SCIENTIFICS INC,,1,78644910,38.25,2815399.0,0.092857,37.25,38.375,107329.0,,0.048394,4105334.25,2000,4,200004,0.029752066115702483,0.6857904444686812,107689011.75,,,,,,
46340,2006-01-10,SFE,SAFEGUARD SCIENTIFICS INC,SFE,1,78644910,1.99,358100.0,0.020513,1.97,1.98,134065.0,,0.004278,266789.35,2006,1,200601,0.005063291139240511,1.34225747766918,712619.0,,,,,,
76507,1997-09-10,INFS,IN FOCUS SYSTEMS INC,INFS,3,45291910,25.125,70376.0,0.020305,24.875,25.25,10814.0,109.0,0.00035499999999999996,271701.75,1997,9,199709,0.014962593516209474,0.2590193106963794,1768197.0,,,,,,
10890,2002-05-08,UIS,UNISYS CORP,UIS,1,90921410,13.17,1533300.0,0.07686,13.04,13.15,321842.0,,0.019044,4238659.14,2002,5,200205,0.00840015273004973,0.361741755908214,20193561.0,,,,,,
10890,2004-04-28,UIS,UNISYS CORP,UIS,1,90921410,13.03,1415600.0,-0.008371,13.04,13.05,332913.0,,-0.017847,4337856.39,2004,4,200404,0.00076657723265631,0.3263362990216465,18445268.0,,,,,,
10890,1996-03-28,UIS,UNISYS CORP,,1,90921410,5.875,682600.0,0.0,5.875,6.125,171397.0,,0.000606,1006957.375,1996,3,199603,0.04166666666666666,0.67788370883127,4010275.0,,,,,,
10890,1996-08-05,UIS,UNISYS CORP,,1,90921410,6.375,611600.0,0.040816000000000005,6.25,6.375,173403.0,,-0.000304,1105444.125,1996,8,199608,0.0198019801980198,0.5532617942132534,3898950.0,,,,,,
59328,2001-09-17,INTC,INTEL CORP,INTC,3,45814010,23.59,82845523.0,-0.095128,23.59,23.6,6728000.0,78719.0,-0.042381,158713520.0,2001,9,200109,0.0004238186056368537,0.5219815110899185,1954325887.57,,,,,,
59328,2006-04-20,INTC,INTEL CORP,INTC,3,45814010,19.45,128036880.0,-0.005624,19.47,19.45,5808000.0,137013.0,-0.0016170000000000002,112965600.0,2006,4,200604,-0.0010277492291880562,1.1334147740551106,2490317316.0,,,,,,
82634,1996-10-03,SAM,BOSTON BEER INC,,1,10055710,19.875,10100.0,0.006329,19.75,20.0,15740.0,,-0.000516,312832.5,1996,10,199610,0.012578616352201259,0.03228564807045304,200737.5,,,,,,
82634,2006-07-13,SAM,BOSTON BEER INC,SAM,1,10055710,28.79,51000.0,-0.018076,28.79,28.85,9928.0,,-0.01484,285827.12,2006,7,200607,0.002081887578070863,0.17842953460819252,1468290.0,,,,,,
87075,2005-10-18,JCOM,J2 GLOBAL COMM INC,JCOM,3,46626E20,39.91,449263.0,0.006557,39.94,39.95,24732.0,2841.0,-0.008305,987054.12,2005,10,200510,0.00025034422330717527,0.455155387021737,17930086.33,,,,,,
87302,2003-09-19,BSQR,BSQUARE CORP,BSQR,3,11776U10,1.95,119131.0,-0.005102,1.92,1.96,37216.0,127.0,0.0034579999999999997,72571.2,2003,9,200309,0.020618556701030948,1.6415740679498203,232305.45,,,,,,
46690,2003-06-06,CBT,CABOT CORP,CBT,1,12705510,29.7,247900.0,-0.005025,29.72,29.75,61727.0,,0.000103,1833291.9,2003,6,200306,0.0010089120564991134,0.1352212378181565,7362630.0,,,,,,
82292,1999-07-02,AFC,ALLMERICA FINANCIAL CORP,,1,01975410,63.0,96700.0,0.015106,62.4375,63.625,54419.0,,0.008048,3428397.0,1999,7,199907,0.018839861179970253,0.028205601626649424,6092100.0,,,,,,
80463,2005-02-14,MTIC,M T I TECHNOLOGY CORP,MTIC,3,55390310,2.7,28235.0,-0.010989,2.7,2.73,34664.0,37.0,0.002061,93592.8,2005,2,200502,0.011049723756906006,0.3016791889974442,76234.5,,,,,,
83151,1999-06-01,NTEC,NEOSE TECHNOLOGIES INC,NTEC,3,64052210,10.5,11500.0,-0.050847,10.625,11.0,9909.0,21.0,-0.002463,104044.5,1999,6,199906,0.03468208092485549,0.11052962914906604,120750.0,,,,,,
10239,2000-04-17,BWINB,BALDWIN & LYONS INC,BWINB,3,05775520,17.75,1442.0,0.014286000000000002,17.5,17.75,10182.0,7.0,-0.009437000000000001,180730.5,2000,4,200004,0.014184397163120569,0.007978730762101581,25595.5,,,,,,
10239,2000-01-31,BWINB,BALDWIN & LYONS INC,BWINB,3,05775520,19.125,6580.0,0.0,19.125,19.375,10837.0,8.0,-0.005371,207257.625,2000,1,200001,0.012987012987012988,0.03174792724755,125842.5,,,,,,
77464,1999-08-23,FNV,FINOVA GROUP INC,,1,31792810,41.375,204000.0,0.009146,41.0625,41.6875,61020.0,,0.0044009999999999995,2524702.5,1999,8,199908,0.015105740181268885,0.08080159939636453,8440500.0,,,,,,
79467,1999-10-22,ACTL,ACTEL CORP,ACTL,3,00493410,16.75,214613.0,-0.025455,16.75,17.125,21920.0,224.0,0.008329999999999999,367160.0,1999,10,199910,0.022140221402214017,0.5845217343937248,3594767.75,,,,,,
79467,2000-10-24,ACTL,ACTEL CORP,ACTL,3,00493410,30.875,601933.0,-0.133333,30.6875,30.875,24121.0,593.0,0.0013830000000000001,744735.875,2000,10,200010,0.006091370558375634,0.8082503075335266,18584681.375,,,,,,
77830,1999-02-04,HITK,HI TECH PHARMACAL CO INC,HITK,3,42840B10,4.0,1500.0,0.015873,4.0,4.125,4460.0,2.0,-0.001812,17840.0,1999,2,199902,0.030769230769230767,0.08408071748878923,6000.0,,,,,,
79033,2002-11-15,SGA,SAGA COMMUNICATIONS INC,SGA,3,78659810,20.38,17700.0,-0.006338,20.35,20.4,18326.0,,0.002716,373483.88,2002,11,200211,0.00245398773006121,0.047391603621553896,360726.0,,,,,,
89456,2006-04-05,LYTS,L S I INDUSTRIES INC,LYTS,3,50216C10,18.28,138219.0,0.039227,18.28,18.29,20006.0,893.0,0.004004,365709.68000000005,2006,4,200604,0.0005468963631390763,0.37794733789928653,2526643.3200000003,,,,,,
10388,1999-02-19,TREN,TRENWICK GROUP INC,TREN,1,89529010,31.25,7630.0,0.023541,30.75,31.25,11051.0,19.0,0.0032479999999999996,345343.75,1999,2,199902,0.016129032258064516,0.022093928151298525,238437.5,,,,,,
86003,2004-06-28,SONO,SONOSITE INC,SONO,3,83568G10,23.86,56344.0,-0.004589,23.71,23.85,14724.0,391.0,-0.002598,351314.64,2004,6,200406,0.005887300252312892,0.16038044984404862,1344367.84,,,,,,
64531,1998-02-13,PVT,PROVIDENT COMPANIES INC,,1,74386210,36.0,98600.0,0.006993,35.75,36.125,135088.0,,0.003493,4863168.0,1998,2,199802,0.010434782608695651,0.020274849645334072,3549600.0,,,,,,
64531,1997-05-30,PVT,PROVIDENT COMPANIES INC,,1,74386210,53.75,88600.0,0.014151,53.5,54.0,66774.0,,0.0048579999999999995,3589102.5,1997,5,199705,0.009302325581395349,0.024685837197460925,4762250.0,,,,,,
80795,2004-01-12,AMED,AMEDISYS INC,AMED,3,02343610,15.94,10724.0,0.000628,15.94,15.95,11904.0,47.0,0.00883,189749.76,2004,1,200401,0.0006271558482282714,0.056516540521579575,170940.56,,,,,,
80795,1998-04-30,AMED,AMEDISYS INC,AMED,3,02343610,4.0,21600.0,0.000000,4.0,4.125,3060.0,11.0,0.010241,12240.0,1998,4,199804,0.030769230769230767,1.7647058823529411,86400.0,,,,,,
80795,2002-06-14,AMED,AMEDISYS INC,AMED,3,02343610,8.95,19015.0,-0.011050,8.9,8.95,8862.0,29.0,0.000333,79314.9,2002,6,200206,0.005602240896358425,0.2397405783780853,170184.25,,,,,,
80236,2005-10-05,DSPG,D S P GROUP INC,DSPG,3,23332B10,25.33,129614.0,-0.024268,25.33,25.36,28498.0,905.0,-0.01644,721854.34,2005,10,200510,0.0011836654172421046,0.17955700037766625,3283122.62,,,,,,
83251,1999-02-18,CYTC,CYTYC CORP,CYTC,3,23294610,19.625,278610.0,-0.030864,19.125,19.625,17820.0,211.0,0.0009369999999999999,349717.5,1999,2,199902,0.025806451612903226,0.7966715992193699,5467721.25,,,,,,
83251,2005-12-27,CYTC,CYTYC CORP,CYTC,3,23294610,27.84,290377.0,-0.017989,27.85,27.89,113949.0,1923.0,-0.007568000000000002,3172340.16,2005,12,200512,0.0014352350197344508,0.09153400497883556,8084095.68,,,,,,
83251,2006-04-21,CYTC,CYTYC CORP,CYTC,3,23294610,27.1,600099.0,-0.002576,27.09,27.1,115348.0,2433.0,0.00123,3125930.8000000007,2006,4,200604,0.00036907178446213566,0.19197449924355328,16262682.9,,,,,,
23579,2002-01-07,TXT,TEXTRON INC,TXT,1,88320310,43.66,540000.0,-0.003879,43.45,43.93,141182.0,,-0.00011200000000000001,6164006.119999999,2002,1,200201,0.010986495765621352,0.08760536402582288,23576400.0,,,,,,
23536,1999-09-16,WEC,WISCONSIN ENERGY CORP,,1,97665710,23.875,118900.0,-0.010363,23.75,23.9375,117175.0,,-0.006423000000000001,2797553.125,1999,9,199909,0.007863695937090432,0.0425014270283071,2838737.5,,,,,,
76846,2004-06-03,TSCC,TECHNOLOGY SOLUTIONS CO,TSCC,3,87872T10,1.06,24097.0,0.0,1.06,1.07,40860.0,36.0,-0.009511,43311.6,2004,6,200406,0.009389671361502356,0.5563636531552748,25542.82,,,,,,
86013,2000-03-28,EQY,EQUITY ONE INC,,1,29475210,9.4375,4500.0,0.006667,9.3125,9.5625,11391.0,,-0.008854,107502.5625,2000,3,200003,0.026490066225165563,0.04185946730339568,42468.75,,,,,,
86013,2000-11-02,EQY,EQUITY ONE INC,,1,29475210,9.625,2300.0,0.000000,9.5,9.75,11684.0,,0.014672,112458.5,2000,11,200011,0.025974025974025976,0.020451988955925964,22137.5,,,,,,
21726,2001-08-02,CAE,CASCADE CORP,,1,14719510,10.26,6800.0,-0.010607,10.25,10.29,11440.0,,0.002534,117374.4,2001,8,200108,0.00389483933787723,0.05793426846058425,69768.0,,,,,,
84669,2005-04-15,UBH,U S B HOLDING CO INC,UBH,1,90291010,20.62,25100.0,-0.026440,20.6,20.62,20460.0,,-0.014738999999999999,421885.2,2005,4,200504,0.0009704027171275873,0.05949485784284445,517562.0,,,,,,
10225,2003-08-25,FO,FORTUNE BRANDS INC,FO,1,34963110,56.98,385800.0,0.004053,56.94,56.96,145319.0,,-0.002039,8280276.619999999,2003,8,200308,0.0003511852502195457,0.04659264632151867,21982884.0,FO,1.0,0.0,FORTUNE BRANDS INC,0.000843,0.0
10225,2004-09-02,FO,FORTUNE BRANDS INC,FO,1,34963110,74.41,272900.0,0.013346,74.4,74.4,144036.0,,0.008556,10717718.76,2004,9,200409,0.0,0.025462508030953408,20306489.0,,,,,,
85771,2006-08-25,NHR,NATIONAL HEALTH REALTY INC,NHR,2,63590510,18.95,2000.0,-0.005249,18.96,19.19,9939.0,,0.001549,188344.05,2006,8,200608,0.012057667103538684,0.010618864784950732,37900.0,,,,,,
11509,2000-12-21,HRH,HILB ROGAL & HAMILTON CO,,1,43129410,39.75,8000.0,0.009524,39.5,39.875,13245.0,,-0.005028,526488.75,2000,12,200012,0.009448818897637795,0.015195006540975472,318000.0,,,,,,
86281,1999-02-23,MXTR,MAXTOR CORP,MXTR,1,57772920,11.46875,2446514.0,-0.008108,11.4375,11.5,102846.0,782.0,-0.00079,1179515.0625,1999,2,199902,0.005449591280653951,2.07416935805345,28058457.4375,,,,,,
91601,1999-10-04,SJNB,S J N B FINANCIAL CORP,SJNB,3,78427310,30.875,300.0,-0.008032,31.0,31.125,2343.0,1.0,0.004448,72340.125,1999,10,199910,0.004024144869215292,0.004147076052190953,9262.5,,,,,,
91601,1996-06-20,SJNB,S J N B FINANCIAL CORP,SJNB,3,78427310,16.75,9300.0,0.015152,16.5,16.875,2434.0,8.0,-0.007291,40769.5,1996,6,199606,0.02247191011235955,0.22811170114914334,155775.0,,,,,,
91601,2001-08-02,SJNB,S J N B FINANCIAL CORP,SJNB,3,78427310,45.98,12502.0,-0.009479,45.94,46.57,3808.0,26.0,0.002534,175091.84,2001,8,200108,0.013620149173062429,0.07140252795333009,574841.96,SJNB,0.0,1.0,SJNB FINL CORP,0.0,0.000165
28151,1997-08-20,DHTK,D H TECHNOLOGY INC,DHTK,3,23290610,17.5,3820.0,0.021897999999999997,17.0,18.0,7994.0,10.0,0.008791,139895.0,1997,8,199708,0.057142857142857134,0.027306193931162657,66850.0,,,,,,
87750,2004-03-02,ALTH,ALLOS THERAPEUTICS,ALTH,3,01977710,5.33,1415487.0,-0.020221,5.32,5.33,31104.0,1836.0,-0.002248,165784.32,2004,3,200403,0.0018779342723004293,8.538123508906029,7544545.71,,,,,,
87750,2003-07-16,ALTH,ALLOS THERAPEUTICS,ALTH,3,01977710,2.99,221328.0,-0.003333,2.98,2.98,25910.0,335.0,-0.002466,77470.90000000001,2003,7,200307,0.0,2.8569178878779,661770.7200000001,,,,,,
92690,2000-06-07,UMH,UNITED MOBILE HOMES INC,,1,91102410,8.375,11200.0,-0.014706,8.0,8.5,7308.0,,0.008723999999999999,61204.5,2000,6,200006,0.060606060606060615,0.1829930805741408,93800.0,,,,,,
90822,2006-10-12,SWSI,SUPERIOR WELL SERVICES INC,SWSI,3,86837X10,21.06,89167.0,0.034889,21.02,21.06,19663.0,587.0,0.012753,414102.78,2006,10,200610,0.0019011406844106058,0.21532577009021767,1877857.02,,,,,,
25348,2006-11-08,CTCO,COMMONWEALTH TELE ENTRPS INC,CTCO,3,20334910,41.92,191165.0,-0.004985,41.88,41.92,21103.0,1274.0,0.003894,884637.76,2006,11,200611,0.0009546539379474737,0.21609409935203308,8013636.800000002,,,,,,
81552,1999-04-09,ESCO,EASCO INC,ESCO,3,27033E10,7.3125,0.0,0.008621,7.125,7.5,9453.0,0.0,0.008912999999999999,69125.0625,1999,4,199904,0.05128205128205128,0.0,0.0,,,,,,
46922,2002-04-09,RAD,RITE AID CORP,RAD,1,76775410,3.72,5978800.0,0.068966,3.76,3.77,515100.0,,-0.0015949999999999998,1916172.0,2002,4,200204,0.0026560424966800087,3.1201791905945813,22241136.0,,,,,,
77356,2003-10-14,STAT,I STAT CORP,STAT,3,45031210,12.5,135579.0,-0.027993999999999998,12.48,12.5,20220.0,661.0,0.006228,252750.0,2003,10,200310,0.0016012810248198215,0.5364154302670623,1694737.5,,,,,,
76177,2000-08-09,MME,MID ATLANTIC MEDICAL SVCS INC,,1,59523C10,15.125,139700.0,-0.008197,15.0625,15.25,48333.0,,-3e-06,731036.625,2000,8,200008,0.012371134020618556,0.19109849660405184,2112962.5,,,,,,
76177,1997-10-27,MME,MID ATLANTIC MEDICAL SVCS INC,,1,59523C10,14.4375,191400.0,-0.097656,14.3125,14.6875,54678.0,,-0.053333000000000005,789413.625,1997,10,199710,0.02586206896551724,0.24245844502620534,2763337.5,,,,,,
17929,2006-05-08,UGI,U G I CORP NEW,UGI,1,90268110,23.58,1197300.0,0.016378999999999998,23.56,23.58,105076.0,,0.000513,2477692.08,2006,5,200605,0.000848536274925735,0.4832319599617077,28232334.0,,,,,,
78915,1997-07-08,UEIC,UNIVERSAL ELECTRONICS INC,UEIC,3,91348310,7.0,26411.0,0.000000,6.75,7.125,6254.0,20.0,0.003297,43778.0,1997,7,199707,0.054054054054054064,0.6032938919091781,184877.0,,,,,,
78915,1997-10-03,UEIC,UNIVERSAL ELECTRONICS INC,UEIC,3,91348310,8.4375,29500.0,0.022727,8.4375,8.5,6312.0,19.0,0.005268,53257.5,1997,10,199710,0.007380073800738006,0.5539125944702624,248906.25,,,,,,
75819,1998-06-29,VTR,VENTAS INC,,1,92276F10,13.9375,123600.0,-0.02193,13.75,14.125,73500.0,,0.003321,1024406.25,1998,6,199806,0.02690582959641256,0.12065525761874255,1722675.0,,,,,,
75819,2001-09-10,VTR,VENTAS INC,,1,92276F10,11.34,307000.0,0.005319,11.27,11.34,68833.0,,-0.007365000000000002,780566.22,2001,9,200109,0.00619195046439631,0.3933042349693278,3481380.0,,,,,,
88499,2001-03-07,AMMD,AMERICAN MEDICAL SYS HLDGS INC,AMMD,3,02744M10,11.0,16710.0,-0.083333,10.875,11.375,27815.0,24.0,0.0055850000000000006,305965.0,2001,3,200103,0.0449438202247191,0.05461408984687791,183810.0,,,,,,
76764,2002-11-26,SMF,SMART & FINAL INC,SMF,1,83168310,5.22,20400.0,0.003846,5.16,5.22,29428.0,,-0.005681,153614.16,2002,11,200211,0.011560693641618424,0.1328002574762639,106488.0,,,,,,
89763,1996-11-08,CMPC,COMPUCOM SYSTEMS INC,CMPC,3,20478010,9.75,373463.0,0.040000,9.625,9.875,44798.0,229.0,0.002512,436780.5,1996,11,199611,0.02564102564102564,0.8550358818674368,3641264.25,,,,,,
89763,2001-05-03,CMPC,COMPUCOM SYSTEMS INC,CMPC,3,20478010,2.45,151870.0,0.129032,2.41,2.47,48460.0,180.0,-0.005435,118727.0,2001,5,200105,0.024590163934426246,1.279153014899728,372081.5,,,,,,
89763,2003-10-27,CMPC,COMPUCOM SYSTEMS INC,CMPC,3,20478010,4.58,80488.0,0.029214,4.56,4.58,49931.0,179.0,0.008859,228683.98,2003,10,200310,0.00437636761487975,0.35196168966448804,368635.04,,,,,,
89763,2002-10-10,CMPC,COMPUCOM SYSTEMS INC,CMPC,3,20478010,5.5,213288.0,0.055662,5.4,5.5,48965.0,810.0,0.015295,269307.5,2002,10,200210,0.018348623853210944,0.7919868551748466,1173084.0,,,,,,
11760,2000-04-10,SPGLA,SPIEGEL INC,SPGLA,3,84845710,8.125,126255.0,-0.037037,8.125,8.3125,14849.0,152.0,-0.016988,120648.125,2000,4,200004,0.02281368821292776,1.0464729559618104,1025821.875,,,,,,
84038,1997-12-09,SCA,SECURITY CAPITAL ATLANTIC INC,,1,81413710,21.375,21200.0,0.000000,21.1875,21.4375,47420.0,,-0.0065980000000000006,1013602.5,1997,12,199712,0.011730205278592377,0.02091549695270089,453150.0,,,,,,
10545,1997-01-16,THI,THERMO INSTRUMENT SYSTEMS INC,,2,88355910,32.75,26500.0,0.015503999999999999,32.375,32.875,96694.0,,0.0033380000000000003,3166728.5,1997,1,199701,0.01532567049808429,0.00836825765139007,867875.0,,,,,,
10545,1998-01-08,THI,THERMO INSTRUMENT SYSTEMS INC,,2,88355910,32.625,71000.0,0.0057799999999999995,32.4375,32.75,121623.0,,-0.00299,3967950.375,1998,1,199801,0.009587727708533078,0.017893368941137525,2316375.0,,,,,,
85032,2006-04-06,Q,QWEST COMMUNICATIONS INTL INC,Q,1,74912110,6.95,7290600.0,0.002886,6.95,6.96,1884067.0,,0.00065,13094265.65,2006,4,200604,0.0014378145219266407,0.5567780733087541,50669670.0,,,,,,
73940,2003-04-28,SBL,SYMBOL TECHNOLOGIES INC,SBL,1,87150810,11.52,1306200.0,0.043478,11.59,11.7,239565.0,,0.012453,2759788.8,2003,4,200304,0.00944611421210815,0.4732970870814462,15047424.0,,,,,,
83304,2003-11-28,PRGX,P R G SCHULTZ INTERNATIONAL INC,PRGX,3,69357C10,4.95,188735.0,-0.017857,4.95,4.96,61585.0,357.0,0.005573,304845.75,2003,11,200311,0.002018163471241128,0.6191163891902708,934238.25,,,,,,
83304,2004-02-19,PRGX,P R G SCHULTZ INTERNATIONAL INC,PRGX,3,69357C10,4.11,595598.0,-0.035211,4.11,4.14,61725.0,877.0,-0.006904,253689.75000000003,2004,2,200402,0.0072727272727271175,2.347741680536955,2447907.7800000003,,,,,,
54827,2003-08-19,MOLX,MOLEX INC,MOLX,3,60855410,28.99,678863.0,0.009050,28.93,28.99,100269.0,3390.0,0.0082,2906798.31,2003,8,200308,0.0020718232044198447,0.2335432071996767,19680238.37,,,,,,
84176,1996-11-26,SSP,SCRIPPS HOWARD INC,,3,81105420,34.875,133800.0,0.007220,34.5,35.125,61037.0,,-0.002287,2128665.375,1996,11,199611,0.017953321364452424,0.06285628618354352,4666275.0,,,,,,
85802,1998-02-25,APWR,ASTROPOWER INC,APWR,3,04644A10,7.25,20500.0,0.008696,7.125,7.25,8053.0,20.0,0.00657,58384.25,1998,2,199802,0.017391304347826087,0.3511220920025521,148625.0,,,,,,
79740,1997-01-03,TGIC,TRIAD GUARANTY INC,TGIC,3,89592510,28.75,5150.0,0.026786,27.25,28.75,6645.0,11.0,0.012477,191043.75,1997,1,199701,0.05357142857142857,0.026957176039519744,148062.5,,,,,,
77274,2006-02-23,GILD,GILEAD SCIENCES INC,GILD,3,37555810,61.28,2887061.0,-0.009536,61.21,61.26,459726.0,14075.0,-0.000399,28172009.28,2006,2,200602,0.000816526496284758,0.10247976888356328,176919098.08,,,,,,
87252,2002-03-12,SITE,SPECTRASITE HOLDINGS INC,SITE,3,84760T10,1.53,2633954.0,-0.072727,1.52,1.54,153571.0,410.0,-0.002667,234963.63,2002,3,200203,0.013071895424836612,11.210049827711632,4029949.62,,,,,,
19350,2005-08-17,DE,DEERE & CO,DE,1,24419910,64.53,4251900.0,-0.001547,64.5,64.53,242211.0,,-0.00044500000000000003,15629875.83,2005,8,200508,0.00046500813764242636,0.2720367100958601,274375107.0,,,,,,
19350,1999-06-23,DE,DEERE & CO,,1,24419910,40.3125,512900.0,-0.015267,40.125,40.5,231713.0,,-0.000424,9340930.3125,1999,6,199906,0.009302325581395349,0.05490887768573105,20676281.25,,,,,,
46877,2001-07-05,BCR,BARD C R INC,,1,06738310,57.48,560400.0,0.0,57.47,57.49,50678.0,,-0.007388,2912971.44,2001,7,200107,0.00034794711203902447,0.19238087689593006,32211792.0,,,,,,
87771,2003-10-20,GTIV,GENTIVA HEALTH SERVICES INC,GTIV,3,37247A10,11.97,54705.0,0.005882,11.95,12.0,25967.0,188.0,0.001836,310824.99,2003,10,200310,0.0041753653444677,0.17599936221344364,654818.8500000001,,,,,,
93105,2004-11-03,WHI,W HOLDING CO INC,WHI,1,92925110,20.36,185300.0,0.015461,20.26,20.27,106796.0,,0.01025,2174366.56,2004,11,200411,0.0004934616333579083,0.08522022156190627,3772708.0,,,,,,
88532,2004-10-12,ISPH,INSPIRE PHARMACEUTICALS INC,ISPH,3,45773310,15.57,205718.0,-0.013308,15.52,15.56,38958.0,670.0,-0.002547,606576.06,2004,10,200410,0.0025740025740026338,0.33914625644803714,3203029.26,,,,,,
81661,2003-07-14,JJZ,JACUZZI BRANDS INC,JJZ,1,46986510,6.39,611200.0,0.006299,6.36,6.38,74928.0,,0.009623,478789.92,2003,7,200307,0.003139717425431644,1.2765515197145336,3905568.0,,,,,,
81661,2004-06-24,JJZ,JACUZZI BRANDS INC,JJZ,1,46986510,7.95,227700.0,-0.043321,7.96,7.97,75112.0,,0.001372,597140.4,2004,6,200406,0.001255492780916483,0.3813173585307576,1810215.0,,,,,,
56040,2004-11-15,NAFC,NASH FINCH COMPANY,NAFC,3,63115810,35.19,238324.0,0.018524,35.17,35.14,12490.0,1154.0,0.003901,439523.1,2004,11,200411,-0.0008533636751529266,0.5422331613514739,8386621.56,,,,,,
59192,1997-10-23,CB,CHUBB CORP,,1,17123210,68.5625,253600.0,-0.017025,68.375,68.6875,172467.0,,-0.015983,11824768.6875,1997,10,199710,0.0045599635202918385,0.021446508316740383,17387450.0,,,,,,
79072,2006-07-07,BANF,BANCFIRST CORP,BANF,3,05945F10,42.9663,12343.0,-0.018810,42.87,42.94,15716.0,98.0,-0.008870999999999999,675258.3707999999,2006,7,200607,0.0016315114788486257,0.018278929271734697,530333.0408999999,,,,,,
84776,2003-04-09,BGC,GENERAL CABLE CORP DEL NEW,BGC,1,36930010,4.02,17200.0,-0.017115,4.0,4.02,31168.0,,-0.0022559999999999998,125295.36,2003,4,200304,0.00498753117206972,0.13727563414958066,69143.99999999999,BGC,0.0,1.0,GENERAL CABLE CORP D,0.0,0.000239
84776,2000-08-07,BGC,GENERAL CABLE CORP DEL NEW,,1,36930010,8.3125,90000.0,-0.007463,8.1875,8.375,33992.0,,0.0065969999999999996,282558.5,2000,8,200008,0.022641509433962263,0.31851811217854004,748125.0,,,,,,
87825,2000-06-09,UTSI,UTSTARCOM INC,UTSI,3,91807610,18.75,613817.0,-0.006623,18.5625,18.75,93497.0,1301.0,0.010069,1753068.75,2000,6,200006,0.010050251256281407,0.35013857842141105,11509068.75,,,,,,
51457,2006-07-14,OSG,OVERSEAS SHIPHOLDING GROUP INC,OSG,1,69036810,59.65,572800.0,0.006072,59.63,59.65,39535.0,,-0.0068909999999999996,2358262.75,2006,7,200607,0.00033534540576787424,0.242890661780584,34167520.0,,,,,,
11159,1999-02-17,DVI,D V I INC,,1,23334310,13.1875,7500.0,0.004762,13.0625,13.4375,14080.0,,-0.012270999999999999,185680.0,1999,2,199902,0.02830188679245283,0.040392072382593715,98906.25,,,,,,
85431,2004-02-11,LNR,L N R PROPERTY CORP,LNR,1,50194010,51.48,94900.0,0.015184,51.31,51.48,19915.0,,0.007439,1025224.2,2004,2,200402,0.003307714758244861,0.0925651189271576,4885452.0,,,,,,
85431,2000-06-30,LNR,L N R PROPERTY CORP,,1,50194010,19.5,121700.0,-0.063063,19.625,20.1875,23252.0,,0.003372,453414.0,2000,6,200006,0.0282574568288854,0.2684081214960279,2373150.0,,,,,,
85431,1998-07-14,LNR,L N R PROPERTY CORP,,1,50194010,25.0625,451700.0,0.012626,24.9375,25.25,25046.0,,0.002841,627715.375,1998,7,199807,0.012453300124533002,0.7195936534133802,11320731.25,,,,,,
83730,2001-03-05,ACRI,ACACIA RESEARCH CORP,ACRI,3,00388110,10.625,138960.0,-0.123711,10.625,10.9375,16091.0,237.0,0.0019039999999999999,170966.875,2001,3,200103,0.028985507246376805,0.8127890271141706,1476450.0,,,,,,
