date,cusip,ticker,mktvalue,shares,russell1000,russell2000,name,r1000_wt,r2000_wt,year,month,yrmo
2003-09-30,74386610,PFGI,1164422.16,41646,1,0,PROVIDENT FINANCIAL GRP,0.000121,0.0,2003,9,200309
2005-04-29,07330210,BEAV,681588.16,56144,0,1,BE AEROSPACE INC,0.0,0.000668,2005,4,200504
2003-11-28,49906310,NITE,1046867.64,72548,0,1,KNIGHT TRADING GROUP INC,0.0,0.001206,2003,11,200311
1999-06-30,96808B10,OATS,330655.84,10897,0,1,WILD OATS MKTS INC,0.0,0.000362,1999,6,199906
2001-02-28,60855410,MOLX,5057713.94,139283,1,0,MOLEX INC,0.000452,0.0,2001,2,200102
1998-07-31,42193310,HMA,5216553.5,221981,1,0,HEALTH MANAGEMNT ASS,0.000551,0.0,1998,7,199807
2005-08-31,31943910,FCTR,710424.68,30386,0,1,FIRST CHARTER CORP,0.0,0.000592,2005,8,200508
2005-02-28,11162110,BRCD,1608261.4,259397,0,1,BROCADE COMMUNICATIONS,0.0,0.001454,2005,2,200502
1997-12-31,00738A10,ADTN,516450.0,18780,0,1,ADTRAN INC,0.0,0.0592,1997,12,199712
2001-06-29,38255010,GT,3854172.0,137649,1,0,GOODYEAR TIRE & RUBR,0.000338,0.0,2001,6,200106
2003-12-31,09057220,BIO,992962.06,17218,1,0,BIO-RAD LABORATORIES INC,9.2e-05,0.0,2003,12,200312
1996-07-31,44968110,IMR,,10602,0,1,IMCO RECYCLING INC,0.0,0.0283,1996,7,199607
2001-12-31,59408710,MIK,2163068.65,65647,0,1,MICHAELS STORES INC,0.0,0.0026850000000000003,2001,12,200112
1996-07-31,86074Q10,PGMS,,14696,0,1,STILLWATER MINING CO,0.0,0.0527,1996,7,199607
1997-11-28,81756710,SVE,271575.94,9989,0,1,SERVICE EXPERTS INC,0.0,0.0316,1997,11,199711
2005-01-31,29205210,NYNY,88839.79,8567,0,1,EMPIRE RESORTS INC,0.0,8.1e-05,2005,1,200501
2005-09-30,38308210,GRC,220177.75,9155,0,1,GORMAN RUPP CO,0.0,0.000182,2005,9,200509
2003-11-28,89352110,TRH,1637291.6,21110,1,0,TRANSATLANTIC HLDGS INC,0.00015900000000000002,0.0,2003,11,200311
1997-06-30,04247610,ACK,,41300,1,0,ARMSTRONG WORLD INDS,0.0413,0.0,1997,6,199706
2005-03-31,80311110,SLE,17513845.76,790336,1,0,SARA LEE CORP,0.0014960000000000002,0.0,2005,3,200503
1999-07-30,12642640,CTCI,423268.5,9354,0,1,CT COMMUNICATIONS IN,0.0,0.00048300000000000003,1999,7,199907
2001-06-29,45837210,INTL,221097.24,18564,0,1,INTER TEL INC,0.0,0.000259,2001,6,200106
2000-12-29,45839M10,ININ,105353.87,4367,0,1,INTERACTIVE INTELLIG,0.0,0.00011999999999999999,2000,12,200012
1997-12-31,74385910,PBKS,728941.5,11412,0,1,PROVIDENT BANKSHARES,0.0,0.0835,1997,12,199712
1999-03-31,23801710,DTLN,236195.38,9893,0,1,DATA TRANSMISSION NE,0.0,0.000295,1999,3,199903
2002-05-31,40426W10,HRP,1136095.38,128809,0,1,HRPT PPTYS TR,0.0,0.0014,2002,5,200205
2006-06-30,86805910,SUPG,179507.13,49451,0,1,SUPERGEN INC,0.0,0.00014,2006,6,200606
1998-10-30,48783610,K,7240629.0,219413,1,0,KELLOGG CO,0.000785,0.0,1998,10,199810
2000-08-31,34491210,FTS,543205.25,18259,0,1,FOOTSTAR INC,0.0,0.000544,2000,8,200008
2005-10-31,95530610,WST,745562.18,31091,0,1,WEST PHARMACEUTICAL SVCS,0.0,0.0006389999999999999,2005,10,200510
1999-12-31,82642810,SRP,1362443.25,78414,0,1,SIERRA PAC RES NEW,0.0,0.001444,1999,12,199912
2000-01-31,38168B10,GTA,138281.0,7736,0,1,GOLF TR AMER INC,0.0,0.000149,2000,1,200001
2006-06-30,03822W10,AMCC,806551.2,295440,0,1,APPLIED MICRO CIRCUITS,0.0,0.0006309999999999999,2006,6,200606
1997-04-30,23812410,DSTM,,3866,0,1,DATASTREAM SYSTEMS I,0.0,0.0076,1997,4,199704
1999-06-30,22160Q10,COST,17679561.4,220822,1,0,COSTCO COMPANIES,0.001526,0.0,1999,6,199906
2000-09-29,00941P10,ANCC,126690.37,5678,0,1,AIRNET COMMUNICATION,0.0,0.000132,2000,9,200009
2002-09-30,92846910,VITL,175615.81,5911,0,1,VITAL SIGNS INC,0.0,0.00031,2002,9,200209
2000-11-30,57684410,MATX,426805.5,25867,0,1,MATRIX PHARMACEUTICA,0.0,0.000526,2000,11,200011
2001-05-31,00758510,AD,568079.74,17474,0,1,ADVO INC,0.0,0.0006389999999999999,2001,5,200105
2001-08-31,20478N10,CCRT,112436.3,11210,0,1,COMPUCREDIT CORP,0.0,0.000144,2001,8,200108
2005-10-31,83418210,SLR,3431890.71,972207,1,0,SOLECTRON CORP,0.000281,0.0,2005,10,200510
1997-08-29,37789910,GEMS,1055407.5,60309,0,1,GLENAYRE TECHNOLOGIE,0.0,0.1244,1997,8,199708
1999-02-26,70041620,PKE,253288.75,9295,0,1,PARK ELECTROCHEMICAL,0.0,0.000319,1999,2,199902
1999-10-29,76974210,ROAD,265342.12,12711,0,1,ROADWAY EXPRESS INC,0.0,0.000322,1999,10,199910
1996-10-31,85231230,STAA,,13850,0,1,STAAR SURGICAL CO,0.0,0.0262,1996,10,199610
2005-06-30,90292510,USAK,127314.0,5144,0,1,USA TRUCK INC,0.0,0.00011,2005,6,200506
1999-04-30,83409210,SOL,369852.0,24864,0,1,SOLA INTL INC,0.0,0.000426,1999,4,199904
2003-11-28,45665B10,INFS,294909.12,37236,0,1,INFOCUS CORP,0.0,0.00033999999999999997,2003,11,200311
2001-06-29,81311410,SECD,199298.7,8703,0,1,SECOND BANCORP INC,0.0,0.000233,2001,6,200106
2006-07-31,31852230,FAF,3172645.24,85724,1,0,FIRST AMERICAN CORP,0.000246,0.0,2006,7,200607
1998-07-31,45880110,ICIX,1477854.0,39942,1,0,INTERMEDIA COMM FLA,0.000156,0.0,1998,7,199807
1996-06-28,54229040,LCE,,12081,0,1,LONE STAR INDUSTRIES,0.0,0.0621,1996,6,199606
1996-08-30,51491310,LMRK,,15293,0,1,LANDMARK GRAPHICS CO,0.0,0.0718,1996,8,199608
1996-01-31,10316820,BOXXB,,18203,0,1,BOX ENERGY CORP  -CL,0.0,0.028999999999999998,1996,1,199601
2005-04-29,37934A10,GISX,800055.47,23063,0,1,GLOBAL IMAGING SYSTEMS,0.0,0.000785,2005,4,200504
2002-02-28,04226010,AH,494354.5,21475,0,1,ARMOR HOLDINGS INC,0.0,0.000638,2002,2,200202
2006-10-31,49458010,KND,768177.0,28451,0,1,KINDRED HEALTHCARE INC,0.0,0.0005740000000000001,2006,10,200610
2005-07-29,00253520,RNT,956495.58,38977,0,1,AARON RENTS INC,0.0,0.000782,2005,7,200507
1997-10-31,47507010,JP,5470477.87,70758,1,0,JEFFERSON-PILOT CORP,0.0719,0.0,1997,10,199710
1997-12-31,91190510,U,5020625.0,80330,1,0,US AIRWAYS GROUP INC,0.000624,0.0,1997,12,199712
2000-07-31,74005P10,PX,6237146.81,157653,1,0,PRAXAIR INC,0.000482,0.0,2000,7,200007
1998-01-30,58402810,MEDA,583376.25,73208,0,1,MEDAPHIS CORP,0.0,0.0683,1998,1,199801
2002-07-31,45253H10,IMGN,95162.61,40153,0,1,IMMUNOGEN INC,0.0,0.000155,2002,7,200207
1997-03-31,92923B10,WFSI,,4520,0,1,WFS FINANCIAL INC,0.0,0.0078,1997,3,199703
1999-01-29,85503010,SPLS,13195008.6,460961,1,0,STAPLES INC,0.0012380000000000002,0.0,1999,1,199901
2004-05-28,20164710,CFB,1146494.34,40917,0,1,COMMERCIAL FEDERAL CORP,0.0,0.0012720000000000001,2004,5,200405
1998-02-27,72581110,PIXR,336034.0,9082,0,1,PIXAR,0.0,0.0369,1998,2,199802
1998-02-27,53245710,LLY,60595608.94,920731,1,0,LILLY (ELI) & CO,0.007001,0.0,1998,2,199802
2006-08-31,54321310,LFB,1370230.0,65750,0,1,LONGVIEW FIBRE CO,0.0,0.001085,2006,8,200608
2001-01-31,90278810,UMBF,587861.25,15942,0,1,UMB FINL CORP,0.0,0.000642,2001,1,200101
1996-04-30,97738510,WIT,,56489,1,0,WITCO CORP,0.036000000000000004,0.0,1996,4,199604
1999-07-30,27001810,EUSA,365205.0,10040,0,1,EAGLE USA AIRFREIGHT,0.0,0.00041600000000000003,1999,7,199907
1998-09-30,92581510,VICR,160335.81,19583,0,1,VICOR CORP,0.0,0.00021400000000000002,1998,9,199809
2002-11-29,15643210,CNBKA,87128.04,3188,0,1,CENTURY BANCORP INC,0.0,0.00013700000000000002,2002,11,200211
1996-09-30,59100310,MESW,,2311,0,1,META-SOFTWARE INC,0.0,0.0043,1996,9,199609
1996-09-30,41457010,HARS,,2690,0,1,HARRIS SVGS BK/PA,0.0,0.0061,1996,9,199609
2003-11-28,81238710,S,14146002.64,256454,1,0,SEARS ROEBUCK & CO,0.001375,0.0,2003,11,200311
2001-12-31,74190120,PENG,211105.5,9706,0,1,PRIMA ENERGY CORP,0.0,0.000262,2001,12,200112
1997-05-30,21148C10,CON,,6897,0,1,CONTINENTAL HOMES HO,0.0,0.0157,1997,5,199705
1999-11-30,69554210,PAGE,67323.16,93667,0,1,PAGING NETWORK INC,0.0,7.900000000000001e-05,1999,11,199911
2006-08-31,04420910,ASH,4024796.16,63744,1,0,ASHLAND INC,0.000306,0.0,2006,8,200608
1999-02-26,96990410,WSM,1405824.19,41121,1,0,WILLIAMS-SONOMA INC,0.000136,0.0,1999,2,199902
2005-05-31,44416510,HU,1532481.25,44875,1,0,HUDSON UNITED BANCORP,0.000129,0.0,2005,5,200505
1998-09-30,44966910,IGL,2215105.0,114328,1,0,IMC GLOBAL INC,0.000259,0.0,1998,9,199809
1998-12-31,11012210,BMY,132952353.0,993572,1,0,BRISTOL MYERS SQUIBB,0.012844999999999999,0.0,1998,12,199812
2000-12-29,38119710,GSB,2261991.0,71952,1,0,GOLDEN ST BANCORP IN,0.00018899999999999999,0.0,2000,12,200012
2005-12-30,45746120,IRC,994302.12,67228,0,1,INLAND REAL ESTATE CORP,0.0,0.000822,2005,12,200512
2001-10-30,92276H10,VMSI,267234.84,12114,0,1,VENTANA MED SYS INC,0.0,0.000383,2001,10,200110
1998-07-31,41313610,HRMN,242640.56,10521,0,1,HARMON INDUSTRIES IN,0.0,0.00028199999999999997,1998,7,199807
1999-08-31,01951210,ALD,30703206.31,499747,1,0,ALLIEDSIGNAL INC,0.0027660000000000002,0.0,1999,8,199908
2000-05-31,91706010,URB,343241.0,10246,0,1,URBAN SHOPPING CTRS,0.0,0.000388,2000,5,200005
2006-05-31,15092110,CEGE,281044.57,45403,0,1,CELL GENESYS INC,0.0,0.00021899999999999998,2006,5,200605
2002-08-30,58551A10,MEL,12194285.95,441023,1,0,MELLON FINL CORP,0.001395,0.0,2002,8,200208
2004-04-30,88267310,TRBS,989847.9,23445,0,1,TEXAS REGIONAL BANCSHRS,0.0,0.0011099999999999999,2004,4,200404
2005-07-29,89109210,TTC,1739736.16,43234,1,0,TORO CO,0.000139,0.0,2005,7,200507
2004-11-30,28367785,EE,854240.5,47590,0,1,EL PASO ELECTRIC CO,0.0,0.000771,2004,11,200411
2001-05-31,15117N10,CLN,57563.72,61238,0,1,CELSION CORPORATION,0.0,6.500000000000001e-05,2001,5,200105
2001-08-31,45904410,IBOC,628504.6,16453,0,1,INTERNATIONAL BANCSH,0.0,0.000807,2001,8,200108
1999-12-31,92038N10,VUSA,50159.25,9908,0,1,VALUE AMER INC,0.0,5.3e-05,1999,12,199912
1997-09-30,97659210,WCLX,1621642.19,50975,1,0,WISCONSIN CENTRAL TR,0.0206,0.0,1997,9,199709
2002-01-31,85890710,SBIB,465867.6,35293,0,1,STERLING BANCSHARES,0.0,0.000584,2002,1,200201
1996-12-31,91019710,UDR,,56746,0,1,UNITED DOMINION REAL,0.0,0.1268,1996,12,199612
2006-01-31,06590850,BBX,613088.0,43792,0,1,BANKATLANTIC BANCORP,0.0,0.00046699999999999997,2006,1,200601
1996-11-29,15668610,CTL,,49832,1,0,CENTURY TELEPHONE EN,0.0253,0.0,1996,11,199611
2003-11-28,64387210,NEB,303060.0,10102,0,1,NEW ENGLAND BUSINESS,0.0,0.000349,2003,11,200311
2000-08-31,08578910,BRY,344052.0,18108,0,1,BERRY PETE CO,0.0,0.00034500000000000004,2000,8,200008
2003-10-31,21664840,COO,1343126.4,30912,0,1,COOPER COMPANIES INC,0.0,0.001607,2003,10,200310
2000-04-28,35907K10,FTBK,274913.11,14577,0,1,FRONTIER FINL CORP W,0.0,0.000294,2000,4,200004
2004-06-30,98433210,YHOO,41587641.27,1144719,1,0,YAHOO INC,0.003676,0.0,2004,6,200406
2006-08-31,78401V10,SCBT,337708.84,8677,0,1,SCBT FINANCIAL CORP,0.0,0.000267,2006,8,200608
2003-10-31,53245710,LLY,64295228.48,965104,1,0,LILLY ELI & CO,0.0063219999999999995,0.0,2003,10,200310
2001-08-31,42234710,HTLD,402164.0,14840,0,1,HEARTLAND EXPRESS IN,0.0,0.000517,2001,8,200108
2004-04-30,26613X10,DPMI,246546.96,11922,0,1,DUPONT PHOTOMASKS INC,0.0,0.000276,2004,4,200404
1996-08-30,69357H10,PRIA,,6243,0,1,PRI AUTOMATION INC,0.0,0.0288,1996,8,199608
2005-09-30,64111Q10,NTGR,765517.02,31817,0,1,NETGEAR INC,0.0,0.000634,2005,9,200509
2001-10-30,89840210,TRMK,1069416.0,44559,1,0,TRUSTMARK CORP,0.000109,0.0,2001,10,200110
2001-06-29,00817Y10,AET,3663020.76,141484,1,0,AETNA INC NEW,0.000322,0.0,2001,6,200106
2000-05-31,14047510,CSU,24986.56,10805,0,1,CAPITAL SR LIVING CO,0.0,2.8000000000000003e-05,2000,5,200005
1997-07-31,74908410,QHGI,1785133.12,50109,1,0,QUORUM HEALTH GROUP,0.0226,0.0,1997,7,199707
2001-02-28,88355W10,TFT,23499.1,6010,0,1,THERMO FIBERTEK INC,0.0,2.8000000000000003e-05,2001,2,200102
2006-04-28,47714310,JBLU,1559971.44,152044,1,0,JETBLUE AIRWAYS CORP,0.000118,0.0,2006,4,200604
1998-05-29,36665110,GART,1627435.44,49223,1,0,GARTNER GROUP INC  -,0.000181,0.0,1998,5,199805
2000-04-28,12557710,CIT,956782.44,56489,1,0,CIT GROUP INC,7.6e-05,0.0,2000,4,200004
2003-07-31,87262510,TRR,208274.31,11747,0,1,TRC COS INC,0.0,0.000275,2003,7,200307
1996-10-31,87182910,SYY,,180048,1,0,SYSCO CORP,0.1043,0.0,1996,10,199610
1998-08-31,91886610,VCI,1093582.13,36682,0,1,VALASSIS COMMUNICATI,0.0,0.0015710000000000001,1998,8,199808
2003-11-28,00831810,ATAC,186912.33,14043,0,1,AFTERMARKET TECHNOLOGY,0.0,0.000215,2003,11,200311
2001-03-30,92844S10,EYE,866844.62,50486,0,1,VISX INC DEL,0.0,0.001074,2001,3,200103
1999-01-29,45837210,INTL,527439.38,20583,0,1,INTER-TEL INC  -SER,0.0,0.000612,1999,1,199901
2000-05-31,43614110,HLYW,218906.87,31841,0,1,HOLLYWOOD ENTMT CORP,0.0,0.000248,2000,5,200005
2000-12-29,09061310,BMET,6354286.25,160108,1,0,BIOMET INC,0.000531,0.0,2000,12,200012
1996-12-31,25180110,DEVN,,6468,0,1,DEVON GROUP INC,0.0,0.0256,1996,12,199612
2000-01-31,59522J10,MAA,407631.0,18424,0,1,MID-AMER APT CMNTYS,0.0,0.000439,2000,1,200001
2001-08-31,78427310,SJNB,128545.0,2735,0,1,SJNB FINL CORP,0.0,0.000165,2001,8,200108
1998-09-30,39890510,GPI,186660.0,12444,0,1,GROUP 1 AUTOMOTIVE I,0.0,0.00025,1998,9,199809
1996-03-29,69073210,OMI,,27723,0,1,OWENS & MINOR INC,0.0,0.0582,1996,3,199603
1997-11-28,01527110,ARE,237826.12,7641,0,1,ALEXANDRIA R E EQUIT,0.0,0.0277,1997,11,199711
2002-10-31,76094310,RSCR,63571.6,15430,0,1,RES-CARE INC,0.0,0.000109,2002,10,200210
2001-09-28,95059010,WEN,2448975.1,91894,1,0,WENDYS INTL INC,0.000254,0.0,2001,9,200109
1997-03-31,45190610,IDX,,18974,0,1,IDENTIX INC,0.0,0.0244,1997,3,199703
1998-06-30,95101810,WJCO,259393.13,11217,0,1,WESLEY JESSEN VISION,0.0,0.00025,1998,6,199806
2000-11-30,87150810,SBL,5512840.37,137606,1,0,SYMBOL TECHNOLOGIES,0.000466,0.0,2000,11,200011
2001-10-30,48666K10,KBH,988385.4,35426,0,1,KB HOME,0.0,0.001416,2001,10,200110
2000-04-28,74762E10,PWR,2480319.75,53412,0,1,QUANTA SVCS INC,0.0,0.002652,2000,4,200004
1997-02-28,39350510,GNT,,141615,1,0,GREEN TREE FINANCIAL,0.0813,0.0,1997,2,199702
2001-07-31,83851810,SJI,365239.7,11669,0,1,SOUTH JERSEY INDS IN,0.0,0.000453,2001,7,200107
2002-06-28,21037110,CEG,4812669.54,164031,1,0,CONSTELLATION ENERGY,0.0005110000000000001,0.0,2002,6,200206
1999-11-30,06405710,BK,29409895.12,736398,1,0,BANK NEW YORK INC,0.002496,0.0,1999,11,199911
2006-07-31,15146E10,CLFC,303425.92,12176,0,1,CENTER FINANCIAL CORP,0.0,0.00024700000000000004,2006,7,200607
1996-06-28,81756510,SRV,,117271,1,0,SERVICE CORP INTERNA,0.1211,0.0,1996,6,199606
2004-04-30,37246010,GPC,6223758.4,173848,1,0,GENUINE PARTS CO,0.0005809999999999999,0.0,2004,4,200404
1998-12-31,59017510,MRLL,267342.94,13843,0,1,MERRILL CORPORATION,0.0,0.00031299999999999996,1998,12,199812
2001-09-28,31190010,FAST,1653730.54,29023,1,0,FASTENAL CO,0.000172,0.0,2001,9,200109
2006-07-31,05480210,AZR,1870866.66,36159,0,1,AZTAR CORP,0.0,0.001523,2006,7,200607
2005-03-31,98974V10,ZIPR,64165.86,4554,0,1,ZIPREALTY INC,0.0,5.9e-05,2005,3,200503
1999-12-31,20563P10,CIX,40443.37,2201,0,1,COMPX INTERNATIONAL,0.0,4.3e-05,1999,12,199912
1998-07-31,17163B10,CBR,1116956.25,33095,1,0,CIBER INC,0.000118,0.0,1998,7,199807
1999-12-31,00709410,ASF,272492.0,9008,0,1,ADMINISTAFF INC,0.0,0.00028900000000000003,1999,12,199912
1998-06-30,68389X10,ORCL,18664699.9,759886,1,0,ORACLE SYSTEMS CORP,0.001967,0.0,1998,6,199806
1999-04-30,04622410,ASTE,582063.75,15021,0,1,ASTEC INDUSTRIES INC,0.0,0.000671,1999,4,199904
2006-03-31,33790710,FED,988778.92,16532,0,1,FIRSTFED FINANCIAL CORP,0.0,0.000722,2006,3,200603
1997-03-31,82539010,SBO,,16263,0,1,SHOWBOAT INC,0.0,0.0493,1997,3,199703
2005-11-30,85366610,SMP,132416.55,14895,0,1,STANDARD MOTOR PRODUCTS,0.0,0.00010800000000000001,2005,11,200511
2002-06-28,86601110,SBIT,127789.69,5261,0,1,SUMMIT BANCSHARES INC TE,0.0,0.000176,2002,6,200206
2005-07-29,76672110,RIMG,238157.01,9477,0,1,RIMAGE CORP,0.0,0.000195,2005,7,200507
1999-03-31,77136710,RGS,957836.88,37379,0,1,ROCHESTER GAS & ELEC,0.0,0.001198,1999,3,199903
2001-04-30,26881V10,EPNY,642500.8,70760,1,0,E PIPHANY INC,5.6999999999999996e-05,0.0,2001,4,200104
1999-03-31,03748R10,AIV,1998353.75,55127,1,0,APARTMENT INVT & MG,0.00018700000000000002,0.0,1999,3,199903
2006-05-31,77273920,RKT,455808.08,29464,0,1,ROCK-TENN CO,0.0,0.000356,2006,5,200605
1996-06-28,92939410,WBN,,30933,0,1,WABAN INC,0.0,0.1128,1996,6,199606
2005-10-31,73172K10,PLCM,1499583.6,98012,0,1,POLYCOM INC,0.0,0.001285,2005,10,200510
2004-06-30,78464R10,SRX,550964.08,13019,0,1,SRA INTERNATIONAL INC,0.0,0.000532,2004,6,200406
2001-06-29,20051910,CBH,1956981.7,27917,1,0,COMMERCE BANCORP INC,0.000172,0.0,2001,6,200106
1998-07-31,26008610,DVD,129747.0,4254,0,1,DOVER DOWNS ENTMT IN,0.0,0.000151,1998,7,199807
2006-11-30,78462K10,SPSS,545666.03,19343,0,1,SPSS INC,0.0,0.000401,2006,11,200611
2005-01-31,37245M20,GNTA,94607.76,60646,0,1,GENTA INC,0.0,8.7e-05,2005,1,200501
2005-11-30,43129410,HRH,1249620.84,32058,0,1,HILB ROGAL & HOBBS CO,0.0,0.001024,2005,11,200511
2001-08-31,10947310,CELL,200404.57,55823,0,1,BRIGHTPOINT INC,0.0,0.00025699999999999996,2001,8,200108
2002-05-31,40230710,GIFI,117410.92,7634,0,1,GULF ISLAND FABRICAT,0.0,0.000145,2002,5,200205
2002-09-30,61023610,MNRO,96426.14,5399,0,1,MONRO MUFFLER BRAKE INC,0.0,0.00016999999999999999,2002,9,200209
2003-04-30,86331410,SRR,327414.84,37164,0,1,STRIDE RITE CORP,0.0,0.000525,2003,4,200304
2003-06-30,17275R10,CSCO,117142854.05,7018745,1,0,CISCO SYSTEMS INC,0.012504000000000001,0.0,2003,6,200306
2003-03-31,48666510,KEA,453703.7,55465,0,1,KEANE INC,0.0,0.000794,2003,3,200303
2006-02-28,30956210,FFKT,198473.1,6090,0,1,FARMERS CAPITAL BK CORP,0.0,0.000152,2006,2,200602
2006-06-30,36027110,FULT,2763377.68,173579,1,0,FULTON FINANCIAL CORP,0.000215,0.0,2006,6,200606
1999-01-29,86681010,SUNW,43088900.3,385583,1,0,SUN MICROSYSTEMS INC,0.004043,0.0,1999,1,199901
2000-02-29,42331910,HELX,1589003.62,22341,0,1,HELIX TECHNOLOGY COR,0.0,0.0014869999999999998,2000,2,200002
1996-02-29,44962310,IHOP,,9358,0,1,IHOP CORP,0.0,0.045,1996,2,199602
1996-12-31,59159610,MCOM,,11672,0,1,METRICOM INC,0.0,0.0252,1996,12,199612
1996-06-28,73110810,PMS,,15583,0,1,POLICY MANAGEMENT SY,0.0,0.11900000000000001,1996,6,199606
2001-10-30,45660710,NDE,1569585.75,60485,0,1,INDYMAC BANCORP INC,0.0,0.002248,2001,10,200110
2006-05-31,13442910,CPB,8122450.23,230817,1,0,CAMPBELL SOUP CO,0.000638,0.0,2006,5,200605
2005-02-28,04420410,ASH,4594653.17,70373,1,0,ASHLAND INC,0.00038500000000000003,0.0,2005,2,200502
2005-11-30,30267U10,FTD,146432.0,13312,0,1,FTD GROUP INC,0.0,0.00011999999999999999,2005,11,200511
2005-06-30,03283910,ABCW,688021.62,22737,0,1,ANCHOR BANCORP INC,0.0,0.000595,2005,6,200506
1998-12-31,37429710,GTY,114674.63,7841,0,1,GETTY PETROLEUM,0.0,0.000134,1998,12,199812
2003-04-30,31632610,FNF,3289052.8,95612,1,0,FIDELITY NATL FINL I,0.000376,0.0,2003,4,200304
1998-04-30,75409P20,RATL,1317158.5,78344,0,1,RATIONAL SOFTWARE C,0.0,0.001377,1998,4,199804
2006-09-29,86853210,SUPX,466206.78,11994,0,1,SUPERTEX INC,0.0,0.000366,2006,9,200609
2002-11-29,43556910,HLR,537314.36,54884,0,1,HOLLINGER INTL INC,0.0,0.0008449999999999999,2002,11,200211
1999-07-30,41055010,HRD,1796716.88,31418,1,0,HANNAFORD BROTHERS C,0.00016,0.0,1999,7,199907
2003-08-29,59511210,MU,7918549.16,551431,1,0,MICRON TECHNOLOGY INC,0.000814,0.0,2003,8,200308
1999-07-30,57791310,MXM,267082.75,4334,0,1,MAXXAM INC,0.0,0.000305,1999,7,199907
2002-08-30,78644910,SFE,192314.5,119450,0,1,SAFEGUARD SCIENTIFIC,0.0,0.000314,2002,8,200208
1998-04-30,58155710,MCK,5165771.81,73079,1,0,MCKESSON CORP,0.000562,0.0,1998,4,199804
2006-07-31,05774110,BEZ,953001.6,32196,0,1,BALDOR ELECTRIC CO,0.0,0.000776,2006,7,200607
1996-12-31,67572410,OCTL,,56160,1,0,OCTEL COMMUNICATIONS,0.016,0.0,1996,12,199612
1999-07-30,60659220,MND.A,373012.5,20580,0,1,MITCHELL ENERGY & DE,0.0,0.000425,1999,7,199907
1996-01-31,38131710,GDW,,50842,1,0,GOLDEN WEST FINANCIA,0.0507,0.0,1996,1,199601
1996-11-29,98308510,WYMN,,19209,0,1,WYMAN-GORDON CO,0.0,0.0604,1996,11,199611
1996-09-30,45031210,STAT,,11185,0,1,I-STAT CORP,0.0,0.0313,1996,9,199609
1996-04-30,68989910,OSSI,,32834,1,0,OUTBACK STEAKHOUSE I,0.0246,0.0,1996,4,199604
1997-10-31,71114710,PHBK,1081119.37,27457,0,1,PEOPLES HERITAGE FIN,0.0,0.1252,1997,10,199710
1997-03-31,65630110,NRL,,14101,0,1,NORRELL CORP,0.0,0.0533,1997,3,199703
2004-01-30,90921810,UNT,910938.21,36687,0,1,UNIT CORP,0.0,0.00099,2004,1,200401
1998-09-30,44156010,HTN,752370.0,24270,0,1,HOUGHTON MIFFLIN CO,0.0,0.001006,1998,9,199809
2004-02-27,41316010,HLIT,854706.96,69829,0,1,HARMONIC INC,0.0,0.000921,2004,2,200402
2004-05-28,12612W10,CNF,1913918.0,49100,1,0,CNF INC,0.000176,0.0,2004,5,200405
2002-10-31,94973H10,WLP,10934631.48,145388,1,0,WELLPOINT HEALTH NET,0.0012980000000000001,0.0,2002,10,200210
2006-09-29,35063R10,FDRY,1915810.35,145689,0,1,FOUNDRY NETWORKS INC,0.0,0.001504,2006,9,200609
2004-10-29,60819010,MHK,4437177.24,52153,1,0,MOHAWK INDUSTRIES INC,0.000396,0.0,2004,10,200410
2003-03-31,54866110,LOW,31707996.32,776776,1,0,LOWES COS INC,0.003919,0.0,2003,3,200303
2001-02-28,26590310,DRRA,98120.53,12123,0,1,DURA AUTOMOTIVE SYST,0.0,0.00011499999999999999,2001,2,200102
1997-04-30,17856610,CYN,,40181,0,1,CITY NATIONAL CORP,0.0,0.141,1997,4,199704
2002-12-31,85787310,SNS,226710.0,22671,0,1,STEAK N SHAKE CO,0.0,0.000377,2002,12,200212
2001-10-30,26613X10,DPMI,161555.8,4837,0,1,DUPONT PHOTOMASKS IN,0.0,0.000231,2001,10,200110
2002-09-30,23021510,CFI,51314.5,6037,0,1,CULP INC,0.0,9.1e-05,2002,9,200209
1998-05-29,20586240,CMVT,2177738.06,43582,0,1,COMVERSE TECHNOLOGY,0.0,0.0023940000000000003,1998,5,199805
1997-02-28,77574110,RLC,,37031,0,1,ROLLINS TRUCK LEASIN,0.0,0.0754,1997,2,199702
1999-03-31,08328810,BNO,96341.63,26577,0,1,BENTON OIL & GAS CO,0.0,0.00011999999999999999,1999,3,199903
1998-02-27,86909910,SUSQ,822783.0,22542,0,1,SUSQUEHANNA BANCSHAR,0.0,0.0904,1998,2,199802
2006-07-31,16936Y10,CBAK,144325.74,27078,0,1,CHINA BAK BATTERY INC,0.0,0.000118,2006,7,200607
2000-05-31,98388N10,XCED,183249.19,14587,0,1,XCEED INC,0.0,0.000207,2000,5,200005
2004-01-30,57734510,MLP,113735.44,3094,0,1,MAUI LAND & PINEAPPLE CO,0.0,0.000124,2004,1,200401
2000-02-29,12658310,CUNO,396337.5,16260,0,1,CUNO INC,0.0,0.000371,2000,2,200002
2005-09-30,62914B10,EGOV,219457.75,33505,0,1,NIC INC,0.0,0.000182,2005,9,200509
1997-03-31,00185E10,APAC,,16552,1,0,APAC TELESERVICES IN,0.0069,0.0,1997,3,199703
2001-06-29,64944510,NYCB,1168844.25,31045,0,1,NEW YORK CMNTY BANCO,0.0,0.001367,2001,6,200106
